aliasID,aliasName
6681,莲花舌
6682,鳃裂囊肿和瘘
6683,子病
6684,老年人亨诺-许兰二氏紫癜
6685,恶性疟疾
6686,蛇串疮
6687,大肠杆菌肺炎
6688,干敛疮
6689,小儿湿疹血小板减少伴免疫缺陷综合征
6690,嗜人T淋巴细胞Ⅰ型所致的色素层炎
6691,小儿难治性肺炎
6692,多形性胶母细胞瘤
6693,小儿Cheadle-Moeller-Barlow综合征
6694,老年人透明细胞癌
6695,老年人心肌衰竭
6696,老年性雀斑样痣
6697,支气管肺癌
6698,Hunt综合征
6699,慢性腰背肌劳损
6700,非恒定性外斜视
6701,Wernicke-Korsakov综合征
6702,荨麻疹样螨皮炎
6703,结节性痒疹
6704,感染性疾病所致贫血症
6705,梅毒性脑膜脑炎
6706,口服避孕药后排卵停止综合征
6707,小儿迟发性低丙种球蛋白血症
6708,奇恒痢
6709,小儿叶酸缺乏
6710,全身性弹力纤维松解症
6711,West综合征
6712,前列腺精囊炎
6713,分离垂直性偏斜
6714,SLE
6715,先天性肝硬化
6716,皮脂囊肿
6717,瘟毒发斑
6718,脚气心
6719,眼类肉状瘤病
6720,老年室性心动过速
6721,关节病型银屑病
6722,小儿Job综合征
6723,合并蹄铁形肾的腹主动脉瘤
6724,外伤性脑脊髓液漏
6725,线粒体性肌病
6726,小儿爱-唐综合征
6727,烧灼性神经痛
6728,第四种病
6729,阴部疱疹
6730,勃起功能障碍
6731,消化吸收不良综合征
6732,外阴裂体吸虫病
6733,粘多糖增多症Ⅵ型
6734,舒张期心衰
6735,屈曲(旋转)型骨折脱位
6736,左房心律
6737,碘性巴塞多病
6738,家族性脾性贫血
6739,小儿假膜性口炎
6740,蛋白漏出性胃肠病
6741,外阴鳞状上皮浸润癌
6742,结核性下疳
6743,慢性髓细胞白血病
6744,Wiolal综合征
6745,手足背疣
6746,特发性扭转痉挛
6747,陪粒格
6748,杆菌状巴通体感染
6749,小儿精神发育不全自杀性咬伤
6750,原发性心电疾病
6751,血压过低
6752,腹腔皮下综合征
6753,诺沃克病毒性胃肠炎
6754,精囊恶性赘生物
6755,痛风性心肌症
6756,外阴白色病损
6757,后踝骨折
6758,小肠及其系膜损伤
6759,小儿家族性嗅神经-性发育不全综合症
6760,肢端骨溶症
6761,疔疮走黄
6762,老年环咽肌功能障碍
6763,炎症后黑皮症
6764,婴幼儿白内障
6765,晶状体毒性葡萄膜炎
6766,Silvestrini-corda综合征
6767,脑外伤后综合症
6768,骨恶性血管内皮瘤
6769,多发性硬化伴发的色素膜炎
6770,结节性毛霉菌病
6771,自身免疫性血小板减少
6772,无机能性甲状旁腺囊肿
6773,石棉业皮肤病
6774,胸液
6775,小儿两性生殖器
6776,青少年黄色肉芽肿
6777,良性特发性震颤
6778,伤寒心肌炎
6779,进行性协同性坏死
6780,内脏血吸虫病
6781,老年心室扑动与颤动
6782,肩峰三角肌褐青色痣
6783,小螺菌鼠咬热
6784,绝经期日光皮炎
6785,疖病
6786,小儿腊特克氏瘤
6787,小儿正钾型周期性麻痹
6788,典型过敏性血管炎
6789,严重急性呼吸器官综合症
6790,急性外阴溃疡
6791,无肛门症
6792,妊娠合并肾上腺皮质功能亢进
6793,继发性青光眼
6794,系统性脉管炎
6795,功能性子宫出血
6796,二尖瓣和主动脉瓣双病变
6797,小儿纯红再障
6798,儿童急性呼吸衰竭
6799,慢性复发性腮腺炎
6800,小儿自身免疫性血小板减少性紫癜
6801,牛皮癣性关节炎及其伴发的葡萄膜炎
6802,老年人肥厚性心肌病
6803,小儿Beck综合征
6804,头鸣
6805,卡他奈瑟菌感染
6806,许旺氏细胞瘤
6807,疳眼
6808,梅累内坏疽
6809,局限性外阴炎和脱屑性阴道炎综合症
6810,小儿弗布利综合征
6811,霉菌性巩膜炎
6812,骨源性肉瘤
6813,假性胰腺囊肿
6814,变异型预激综合症
6815,老年人慢性粒细胞性白血病
6816,橡胶皮炎
6817,缠喉风
6818,人乳头瘤病毒感染
6819,苍白细胞棘皮瘤
6820,蛇头疖
6821,结节性脉管炎
6822,真性粘液水肿
6823,流皮漏
6824,炎性腹主动脉瘤
6825,前庭性眩晕
6826,眼眶血管外皮细胞瘤
6827,不适当窦性心动过速
6828,肉芽肿性唇炎
6829,小儿柯兴综合症
6830,小儿腹部膨胀
6831,非特异性阴道炎
6832,小儿苯丙氨酸羟化酶缺乏症
6833,胆栓综合征
6834,肺嗜酸细胞细胞增多症
6835,头皮毛发瘤
6836,粘多糖增多症Ⅷ型
6837,阴道斜隔综合征
6838,-
6839,tumors
6840,小儿神经性食欲不振
6841,小儿眼-耳-脊椎综合症
6842,老年人弥散性血管内凝血
6843,小儿发育性角回综合症
6844,妇女尿失禁
6845,硬结性皮肤结核
6846,共转性外斜视
6847,皮肤着色芽生菌病
6848,高功能的甲状腺炎
6849,毳毛黑头粉刺
6850,小儿弥漫性黑痣综合征
6851,动力性肠梗阻
6852,掌黑癣
6853,蠕形住肠线虫病
6854,急性海绵窦血栓性静脉炎
6855,脑内松果体瘤
6856,小儿回归热性结节性非化脓性脂膜炎
6857,阳萎
6858,特发性细菌性腹膜炎
6859,支气管癌
6860,硬脑膜肉瘤
6861,成视网膜细胞瘤
6862,间质角膜炎-眩晕-神经性耳聋综合征
6863,小儿良性淋巴性息肉病
6864,痤疮
6865,皮肤瘙痒
6866,童年孤独症
6867,梅内特雷尔病
6868,室性过早搏动
6869,颅内肿瘤伴发的精神病
6870,克氏综合症
6871,圆柱瘤型腺癌
6872,著痹
6873,病变带状角膜病
6874,尿酸性关节炎
6875,突发性阴囊坏疽
6876,少枝神经胶质瘤及间变少枝神经胶质瘤
6877,多脏器功能失常综合征
6878,肾发育不良
6879,骨形成不全
6880,结节性淋巴组织增生
6881,肱骨外髁颈骨折
6882,功能性腰痛
6883,I型糖尿病
6884,胡萝卜素血症
6885,大脑大静脉扩张
6886,先天性静脉瘤
6887,少年性类风湿性关节炎
6888,老年恶性甲状腺肿
6889,神经衰弱症
6890,主动脉分叉闭塞综合征
6891,小儿Steiner综合征
6892,喂养性黄疸
6893,胆囊隆起性病变
6894,胆囊炎
6895,外阴瘙痒症
6896,高血压伴发的精神障碍
6897,特发性炎症性肌病
6898,右束支阻滞
6899,良性增殖性天疱疮
6900,下丘脑神经元错构瘤
6901,小儿再生不良性贫血
6902,腹间歇性跛行
6903,糖尿病性心肌病
6904,小儿石淋
6905,复发性卵巢恶性瘤
6906,水泡状胎块
6907,急性胃溃疡
6908,眼眶眶纤维性结构不良
6909,大脑性瘫痪
6910,低体重儿
6911,心内膜瘤
6912,外阴软组织腺泡状肉瘤
6913,马德隆氏畸形
6914,肝胚胎瘤
6915,宫颈早期间质浸润癌
6916,疫咳
6917,α-半乳糖苷酶A缺乏病
6918,颗粒细胞肌母细胞瘤
6919,原发性卵巢比-桑二氏综合征
6920,面颈部毛囊性红斑性黑变病
6921,特发性抗体介导的小管间质性肾炎
6922,药源性呼吸衰竭
6923,人肠道致细胞病变孤儿病毒感染
6924,播散性复发性毛漏斗囊炎
6925,小儿单纯性红细胞再生不良
6926,皮肤霍奇金病
6927,面部恶性肉芽肿
6928,重症肌无力症
6929,儿童慢性胰腺炎
6930,小儿高血钾型周期性瘫痪
6931,长骨的成釉细胞瘤
6932,外阴Kaposi肉瘤
6933,听力障碍
6934,晕动症
6935,小儿非特异性细菌的尿路感染
6936,小儿肺炎链球菌脑脊膜炎
6937,盆底腹膜膨出
6938,艾滋病的心血管损害
6939,毳毛囊肿
6940,印度痘
6941,第二肩关节
6942,多发性一过性白点综合症
6943,新生儿急性肾衰
6944,阿根廷和玻利维亚出血热
6945,小儿发作性睡病伴发糖尿病性高胰岛素综合征
6946,轻微脑功能障碍综合征
6947,马尼弗青霉菌病
6948,弥漫性大脑萎缩症
6949,先天性心包缺如
6950,结节性脑硬化
6951,肛门生殖器疣
6952,老年食管癌
6953,无脉症
6954,肝性卟啉病
6955,肛隐窝炎
6956,苯丙氨酸羟化酶缺乏症
6957,热带溃疡
6958,回盲括约肌综合征
6959,亚急性联合变性
6960,小儿甲基丙二酸单酰CoA羧基变位酶缺失症
6961,类肺炎性胸膜腔积液
6962,小儿Louis-Bar综合征
6963,IgA肾炎
6964,唇风
6965,小儿良性蛛网膜下腔扩大
6966,乳蛾
6967,小儿Erlacher-Blount综合征
6968,咽旁隙蜂窝组织炎
6969,纤维性后腹膜炎
6970,老年消化性溃疡
6971,胆小管性肝炎
6972,眼球破裂
6973,粗皮病
6974,腿部神经过敏症
6975,老年慕尼黑啤酒心脏
6976,中性白细胞增多症
6977,小眼球伴有视网膜假性胶质增生和眼眶假性胶质囊肿
6978,尿道粘膜脱垂
6979,考后病
6980,结核变态反应性关节炎
6981,舍格伦综合征
6982,鼻唇沟皮炎
6983,急性蛋白过敏性荨麻疹
6984,紧张型头痛
6985,埃利希氏体病
6986,不孕
6987,肺型血吸虫病
6988,小儿路易斯·巴尔综合征
6989,骨髓-胰腺综合症
6990,单侧性黑头粉刺痣
6991,龋病
6992,急性发热性中性白细胞性皮肤病
6993,弯曲杆菌感染
6994,锥形胸
6995,间叶性软骨肉瘤
6996,胆囊乳头状瘤
6997,巨乳头状结膜炎
6998,小儿成骨不全症
6999,嗜酸粒细胞性胃肠炎
7000,孤立性栅栏状包膜神经瘤
7001,结脑
7002,妊娠合并甲状腺机能减退
7003,儿童慢性肉芽肿病
7004,外阴单纯慢性苔藓
7005,小儿Patau综合征
7006,小关节错位
7007,隐匿型肾炎
7008,人类T细胞嗜淋巴细胞感染
7009,为毯层视网膜变性视网膜变性
7010,小儿斯-琼综合征
7011,脓疱性疱疹样皮炎
7012,背疝
7013,小颌大舌畸形综合征
7014,立夫特山谷热
7015,交感发作
7016,杜诺凡病
7017,组织细胞增多症X
7018,中心性脑桥髓鞘破坏
7019,中毒性肺炎
7020,儿童丘疹性皮炎
7021,多灶性脉络膜炎伴全色素层炎
7022,髌骨软骨炎
7023,小儿星细胞瘤
7024,念珠菌病
7025,血卟啉病性外周神经病
7026,华伦热
7027,档内出
7028,婴儿湿疹
7029,黄体囊肿破裂
7030,支链酮酸尿症
7031,成骨肉瘤
7032,匐行性毛囊角化病
7033,小儿成神经管细胞瘤
7034,小儿Gronblad-Strandberg综合征
7035,肠道脂肪代谢障碍
7036,网织细胞增殖症
7037,小儿高氨血症
7038,培基特-施罗特二氏综合征
7039,嗜中性白血球减少症
7040,风赤疮痍
7041,发热性溃疡性痤疮
7042,甲状腺功能减退症
7043,低位肛门直肠闭锁
7044,甲型脑炎
7045,挥鞭性损伤
7046,小儿肝硬变
7047,小儿雷克林霍曾病
7048,貉脑
7049,放射菌病
7050,眶脓肿
7051,骨软骨营养不良
7052,壁内冠状动脉
7053,致心律失常性右室发育不良
7054,腹主动脉发育不良
7055,小儿外胚层发育不良-眼畸形综合征
7056,中毒性产后心肌炎
7057,颅内胚组织瘤
7058,蒲螨皮炎
7059,黑素细胞痣
7060,伴肌肉松弛障碍的肌颤搐
7061,吞咽困难型颈椎病
7062,角膜滴状变性
7063,左后半分支传导阻滞
7064,T细胞淋巴瘤样免疫母细胞淋巴结病
7065,躁狂抑郁症
7066,伴瘤内分泌综合征
7067,非甲非乙型肝炎病毒感染与肾小球肾炎
7068,石棉沉着病
7069,口腔粘膜黑棘皮瘤
7070,青霉菌病
7071,内生软骨瘤
7072,鼻旁窦支气管综合症
7073,肺良性肿瘤
7074,小儿X-连锁高IgM血症
7075,臀疝
7076,狼疮样综合症
7077,银杏中毒
7078,老年肺炎
7079,胎死宫内
7080,骨蚀
7081,肩-手综合征
7082,肺组织细胞增多病
7083,小儿Meniere综合征
7084,里外痔
7085,小儿动脉肝脏发育异常综合症
7086,治疗相关骨髓增生异常综合征/急性髓系白血病
7087,库斯毛耳病
7088,克莱恩-莱文综合症
7089,上皮样血管内皮瘤
7090,老年上腔静脉受压综合征
7091,小儿胆道感染
7092,妊娠高压
7093,肝上皮样血管内皮瘤
7094,心脏错构瘤
7095,突脐
7096,左心室恶性许旺瘤
7097,弥漫性血管角质瘤
7098,老年原发性血小板增多症
7099,Fairbank病
7100,滑雪拇指
7101,小儿反应性血小板增多症
7102,小儿腹发红综合征
7103,黑棘底红舌
7104,坏死性结节性皮炎
7105,诺卡氏菌病
7106,柯萨奇湿疹
7107,小儿尿布蓝染综合征
7108,小儿Hamman-Rich综合征
7109,胃络痛
7110,显微镜下多发性血管炎
7111,糙皮病心
7112,巴索林囊肿
7113,Jaksch综合征
7114,周边葡萄膜炎
7115,口形红细胞增多
7116,持久性房性心动过速或无休止性房性心动过速
7117,炎症后弹力纤维松解及皮肤松弛
7118,脑膜炎球菌脑膜炎
7119,疣状胃炎伴米烂
7120,小儿Cori病
7121,慢性嗜酸性肺炎
7122,癌症伴发的精神病
7123,老年人粘液性瓣膜病
7124,睾丸未降
7125,出血败血性巴杆菌感染
7126,老慢支
7127,不眠症
7128,肝脏腺瘤
7129,瓷胆囊
7130,蠕形螨
7131,外阴内胚层窦瘤
7132,肺厥
7133,类牛皮癣
7134,毛束漏斗-毛母质瘤
7135,泰齐(Tietze)综合征
7136,系统性硬化症
7137,外阴Paget病
7138,重症中暑
7139,偏身抽搐
7140,皮肤恶性黑素瘤
7141,卡普兰综合症
7142,小儿变应性亚败血症
7143,儿童脑积水
7144,稳定性心绞痛
7145,维生素C缺乏病
7146,埃利希菌病
7147,耻骨直肠肌综合症
7148,腹股沟滑动性疝
7149,食管有蒂脂肪瘤
7150,老年人乳粟
7151,结核性肠系膜淋巴结炎
7152,小儿头大畸形
7153,特发性窦性心动过速
7154,性传播疫病
7155,老年人郝-伯二氏病
7156,腘血管陷迫综合症
7157,牙颌畸形
7158,母儿ABO不相容性
7159,乳酸性酸中毒
7160,老年心脏钙化综合征
7161,五色带
7162,野兔热
7163,类流感
7164,特发性肺褐色硬变综合征
7165,老年白细胞减少症和粒细胞缺乏症
7166,慢性闭角青光眼
7167,蛋白粒子病
7168,腘血管陷夹综合征
7169,特纳-基泽二氏综合征
7170,埃尔德海姆瘤
7171,小儿肝脑综合征
7172,痿黄
7173,伤寒病
7174,小儿Leopard综合征
7175,睡眠病
7176,钙沉着性角膜
7177,小儿成人透明膜病
7178,不安腿综合症
7179,口周皮肤红变斑
7180,肺孢子虫性肺炎
7181,足癣
7182,痉挛性假硬化症
7183,创伤性枢椎滑脱
7184,巩膜外层炎
7185,小儿遗传性假性血友病
7186,不稳定性血红蛋白病
7187,青少年型类风湿性关节炎
7188,老年人分水岭样梗塞
7189,皮肤性卟啉病
7190,痃癖
7191,圣西巴斯提恩病
7192,半面萎缩
7193,肠道病原性大肠杆菌感染
7194,腹膜内妊娠
7195,结肠功能紊乱
7196,脊髓血管瘤
7197,肺毛霉菌病
7198,小儿特发性间质性肺炎
7199,迷芽瘤
7200,间歇依赖性长Q-T间期综合征(LQTS)并发尖端扭转性室性心动过速
7201,妊娠期肝脏脂肪变性
7202,壳甲综合征
7203,马弗西（Maffuci）综合症
7204,青年上肢远端肌萎缩
7205,回归性发热性非化脓性脂膜炎
7206,肝痨
7207,神经鞘髓磷脂代谢障碍
7208,福克斯-福代斯二氏病
7209,胰管未融合
7210,小儿大动脉错位
7211,过敏性支气管炎
7212,DiGeorge综合征
7213,骨淋巴管痣瘤
7214,大嗜酸性粒细胞瘤
7215,加速的房性自身心律
7216,小儿Davison综合征
7217,眼外肌炎
7218,多中心性网状内皮系统组织细胞瘤病
7219,阴囊湿疹样癌
7220,颈内动脉闭合性损伤
7221,先天性高胆红素血症
7222,Scheuermann病
7223,血内胡萝卜素过多症
7224,梨状肌损伤
7225,急性非特异性心包炎
7226,脑动静脉畸形
7227,II型糖尿病
7228,肾周炎
7229,副沙眼
7230,腔隙梗塞
7231,LN
7232,滑动肋骨综合征
7233,肝硬变性肾损害
7234,小儿胆道蛔虫病
7235,拔毛发狂
7236,小儿食物过敏性
7237,乳-碱综合征
7238,单核细胞增多性李司忒菌脑膜炎
7239,风湿样结核病
7240,肝素诱发的血小板减少症
7241,低血钙
7242,pinealocytoma
7243,混合性感染
7244,获得性免疫缺陷综合征相关肾病
7245,坏死性紫癜
7246,限雄遗传
7247,真菌性外耳炎
7248,类风湿关节炎
7249,翻转二尖瓣综合征
7250,门体脑病
7251,子宫癌肉瘤
7252,老年短暂性大脑缺血性发作
7253,肠病性肢端皮炎
7254,儿童哮喘
7255,子宫切除后盆底疝
7256,卡波齐肉瘤
7257,肺炎克雷伯氏杆菌肺炎
7258,围产期心肌病
7259,军团菌感染
7260,青年发病的Binswanger样白质脑病伴秃头和腰痛
7261,疝脱
7262,小儿多发性内分泌腺瘤综合征
7263,茶毒蛾皮炎
7264,风湿性舞蹈病
7265,原发性肝脂肉瘤
7266,遗传性乳腺癌-卵巢癌
7267,大眦赤脉附睛障
7268,胃何杰金病
7269,肌张力异常综合征
7270,小儿急性毒力中毒
7271,肠间隙脓肿
7272,圣罗克氏病
7273,色素细胞瘤
7274,先天性葡萄糖醛酸转移酶缺乏症
7275,脊髓灰质炎
7276,腮腺管炎
7277,左后半分支阻滞
7278,传染性口角炎
7279,特发性LQTS
7280,白线
7281,老年人腹主动脉瘤
7282,舌黑变病
7283,喉气管裂
7284,厌氧链球菌性肌炎
7285,外阴软垂疣
7286,精索恶性赘生物
7287,小儿狂吃综合征
7288,小儿Busch-Colby综合征
7289,小儿骨与关节结核病
7290,支气管扩张和变形
7291,原发性脆骨硬化症
7292,白色萎缩症
7293,疱疹性脑炎
7294,老年多发性骨髓瘤
7295,老年急性感染后肾炎
7296,湿饮疮
7297,眶底爆折
7298,恶性肾硬化
7299,granulosa
7300,再障
7301,先天性静脉畸形肢体肥大综合症
7302,弥漫性间质性肉芽肿性肺病
7303,风毒
7304,睾丸下降不全
7305,单纯性汗腺棘皮瘤
7306,老年性关节炎
7307,服避孕药后闭经-溢乳综合征
7308,小儿X-连锁隐性进行性联合变异免疫缺陷病
7309,蕈样真菌病和Sezary综合症
7310,颈突症
7311,颅骨根尖周纤维瘤
7312,中隔支阻滞
7313,三B征
7314,粘连性蛛网膜炎
7315,预激
7316,急性肾小球肾炎
7317,肾上腺素能依赖性多形性室性心动过速
7318,小儿发育性斯特曼氏综合征
7319,小儿HBV相关肾炎
7320,Ardle-Schmid-Pearson综合征
7321,儿童SARS肺炎
7322,色似胭脂症
7323,自闭
7324,多发性外生骨疣
7325,小儿先天性营养不良中胚叶过度增生
7326,糖尿病伴发的色素膜炎
7327,室间隔缺损
7328,康拉迪病
7329,结节性多发动脉炎伴发的色素膜炎
7330,老年呼吸衰竭
7331,高原性心脏病
7332,小儿成神经细胞瘤
7333,舌咽神经痛性抽搐
7334,粘蛋白小汗腺瘤
7335,库斯毛耳氏病
7336,腹上疝
7337,少年脊髓型遗传性共济失调
7338,复合脂蛋白型高脂血症
7339,Graefe综合征
7340,颈部开放伤
7341,肝经实寒证
7342,基萨那森林热
7343,小儿迭宫绦虫病
7344,甲床细胞瘤
7345,旋盘尾线虫病
7346,血管性头痛
7347,小儿心-耳综合征
7348,人质综合征
7349,颅脑痈
7350,血栓症
7351,脱屑性间质性肺炎
7352,痔廔
7353,小儿Menkes捻转毛综合征
7354,乳房纤维神经瘤
7355,儿童注意缺陷障碍
7356,小儿呼吸器肺
7357,老年主动脉瘤
7358,Posada病
7359,壶腹嵴顶耳石症
7360,小儿周期性呕吐
7361,肠系膜脂性肉芽肿
7362,钱币状湿疹性皮炎
7363,胰管融合异常
7364,腹孕
7365,皲裂伤口
7366,皮肤黑色素肉瘤
7367,年龄相关的白内障
7368,慢性家族性血管性脑病
7369,小儿急性粒细胞未分化型白血病
7370,慢性支气管炎
7371,剩余卵巢综合征
7372,眠弦赤烂
7373,Codman肿瘤
7374,老年人睡眠无呼吸综合征
7375,白细胞颗粒异常综合征
7376,消渴厥
7377,小儿输尿管膨出
7378,软痣
7379,抗胰蛋白酶缺乏
7380,足缘部脚气
7381,风湿病性贫血症
7382,原发性面瘫
7383,贲门痉挛
7384,麻风性色素膜炎
7385,宽β病
7386,鼠疫耶氏菌肺炎
7387,侧腹壁疝
7388,渗出性胃肠病
7389,老年心脑综合病征
7390,小儿半乳糖神经酰胺沉积病
7391,暑厥
7392,惰性窦房结
7393,Rendu-Osler-Weber病
7394,Roemheld综合征
7395,懒黄病
7396,婴幼儿短暂性低丙种球蛋白血症
7397,肠原性紫绀症
7398,孕酮自身免疫性皮炎
7399,黄脂增生病
7400,小儿软骨发育异常
7401,Mooren角膜溃疡
7402,眼丹
7403,老年间质性肺炎
7404,小儿急性肾上腺皮质功能衰竭
7405,淋巴网状细胞肉瘤
7406,无痛性心肌缺血
7407,针眼
7408,肺胸膜阿米巴病
7409,原发性皮肤结核综合症
7410,短P-R综合症
7411,低磷酸盐血症性佝偻病
7412,网状内皮组织细胞性真菌病
7413,喘逆
7414,胆道口括约肌异常
7415,小儿溶血性尿毒性综合征
7416,窦性暂停
7417,肢端肥大
7418,睑板腺囊肿
7419,急性心因性反应
7420,Lafora病
7421,指甲膝盖综合征
7422,乙型肝炎相关抗原性肾炎
7423,视神经乳头水肿
7424,小儿特发性血小板增多症
7425,食管孤立性静脉扩张
7426,系膜毛细血管性肾小球肾炎
7427,普鲁斯病
7428,腹壁成纤维瘤
7429,淋病奈瑟菌感染
7430,卵巢无性细胞瘤
7431,睡眠呼吸暂停综合症
7432,水眼
7433,小儿急性肾上腺危象
7434,小儿捩颈
7435,妊娠合并类风湿
7436,隐性梅毒
7437,焦磷酸盐关节病
7438,小儿李斯特菌病
7439,梨浆虫病
7440,麴菌病
7441,产科弥散性血管内凝血
7442,Creutzfeldt-Jakob病
7443,南美洲锥虫病
7444,广泛玻璃体收缩
7445,胃肠感冒
7446,慢性肉芽肿性疾病
7447,小儿泌尿系结石
7448,小儿斜疝
7449,四边孔综合症
7450,奥狄氏括约肌异常
7451,肠性脂质营养不良
7452,淀粉贮积病
7453,周围纤维母细胞瘤
7454,小儿先天性生精不能症
7455,职业性铅中毒
7456,冠状动脉瘘
7457,特发性骨皮质硬化和干性骨髓炎
7458,牛绦虫病
7459,小儿先天性肌性斜颈
7460,老年人结脑
7461,恶性透明细胞末端螺旋腺瘤
7462,嗜酸性粒细胞增多性肝肿大(儿科型)
7463,痨淋
7464,妊娠高血压综合征
7465,肠出血性大肠埃希氏菌感染
7466,间质性肾炎
7467,外生骨疣
7468,β-葡萄糖苷酸酶缺乏症
7469,小儿5号染色体短臂缺失综合征
7470,手足紫蓝症
7471,肺部少见的恶性新生物
7472,室性自身心律
7473,嗜酸性淋巴肉芽肿
7474,延迟性心因性反应
7475,流行性神经迷路炎
7476,男性型脱发
7477,亚败血症
7478,便浊
7479,急性间歇性血紫质病
7480,小儿Lignac-Fanconi综合征
7481,肠源性肢端皮炎综合征
7482,肠侵袭性埃希氏大肠杆菌感染
7483,多毛细胞白血病
7484,鞘磷脂
7485,鼻部坏疽性肉芽肿
7486,胃粘膜脱垂症
7487,小儿Robin综合征
7488,小儿甲状腺机能亢进
7489,肌痹
7490,混合结缔组织病
7491,结核性结膜炎
7492,末端主动脉血栓形成综合征
7493,单纯性疱疹性葡萄膜炎
7494,烟酸缺乏症
7495,指痉挛
7496,小儿大红细胞性贫血
7497,小儿法伯尔综合征
7498,胸骨旁疝
7499,疑病性神经症
7500,原发性视网膜脱离
7501,脓性颌下炎
7502,过敏性支气管肺曲霉菌病
7503,久泄
7504,小儿桥本病
7505,外阴外周神经胶质瘤
7506,旅行性腹泻
7507,足灼热综合征
7508,小儿雷-尼综合征
7509,眼弓浆虫病
7510,胸肌裂
7511,老年人WPW综合征
7512,急性单纯性痒疹
7513,小儿非伤寒沙门菌感染
7514,间质性膀胱炎
7515,隐源性机化性肺炎
7516,斑状白斑病
7517,久咳
7518,小儿先天性侏儒痴呆综合症
7519,奶疮
7520,新生儿弓浆虫病
7521,寇甘综合征
7522,性感不快
7523,糖尿病性心脏病
7524,慢性皮肤黏膜念珠菌病
7525,卡伯希水痘样疹
7526,肾小管坏死
7527,肠病毒性结膜炎
7528,先天性胸骨旁疝
7529,包涵体脑炎
7530,先天性白色角化症
7531,躯体神经病
7532,黏液纤维肉瘤
7533,急性乳腺炎
7534,色素性绒毛滑膜炎
7535,尿道发育不全及先天性尿道闭锁
7536,菜农皮炎
7537,老年慢性硬脑膜下血肿
7538,神经鞘磷脂积累病
7539,胆固醇性肺炎
7540,真性眩晕
7541,获得性凝血酶原减低症
7542,功血
7543,草迷
7544,垂体腺瘤
7545,迟发性正中神经麻痹
7546,磨牙症
7547,胆囊胆固醇沉着病
7548,营养障碍性肋软骨萎缩症
7549,假黑棘皮病
7550,小儿海蓝组织细胞综合征
7551,小儿肉样瘤病
7552,着色性皮萎缩或萎缩性着色血管瘤
7553,先天性泛发性纤维瘤病
7554,卵泡破裂
7555,胸壁内凹
7556,尿路软化斑
7557,奴卡菌病
7558,梅心病
7559,急性侵袭性肺曲霉病
7560,先天代谢酶-犬尿氨酶的结构及功能缺陷
7561,小儿半身肥大综合征
7562,产后精神抑郁
7563,图纳(氏)综合征ⅱ
7564,妊娠合并急性肾炎
7565,高空病
7566,慢性咽炎
7567,全身性神经节苷脂病
7568,脑内转移性肿瘤
7569,急性链球性皮肤坏死
7570,小儿肝素-血小板减少-血栓形成综合症
7571,淋巴肉瘤细胞白血病
7572,曲细精管发育不全
7573,小儿颜面-听-脊柱异常
7574,绝经后骨质疏松症
7575,小儿男性Turner综合征
7576,老年心脑综合征
7577,幼女性阴道炎
7578,小人症
7579,乳房囊性增生病
7580,家族性紫绀症
7581,胃肠痉挛
7582,布鲁里溃疡
7583,风湿性多肌病
7584,孤立性肠系膜脂营养不良症
7585,先天自愈性朗格汉斯组织细胞增多病
7586,Rapunzel综合征
7587,婴儿青铜综合症
7588,嗜酸细胞性肌筋膜炎
7589,小儿流感
7590,小儿四联畸型
7591,McArdle肌病
7592,浆细胞性龟头炎
7593,急性蜂窝织炎性胃炎
7594,小儿急性肾上腺皮质功能减退症
7595,全身性红斑狼疮
7596,蒙泰贾骨折
7597,女性膀胱颈部挛缩
7598,白驳风
7599,小儿Fabry综合征
7600,外耳病的肾损害
7601,小儿分支酮酸尿症
7602,老年人变异性心绞痛
7603,小儿紫癜性肾炎
7604,药物免疫性溶血性贫血
7605,西方马脑炎
7606,蜈蚣螫
7607,青腿牙疳
7608,桡骨下端骨折
7609,出血糜烂性胃炎
7610,赫珀特病肾病
7611,感染中毒性脑病
7612,贝切特病性巩膜炎
7613,外阴淋巴管急性炎症
7614,小儿Ascher综合征
7615,钙化巨细胞瘤
7616,剥脱性皮炎
7617,肱骨小头骨骺分离
7618,阿克森费尔德-里格尔综合症
7619,外伤性脾脏破裂
7620,精神发育迟滞
7621,妊娠女性阑尾脓肿
7622,老年真性红细胞增多症
7623,凝脂翳
7624,无功能垂体瘤综合征
7625,反花疮
7626,小儿弗布利氏综合征
7627,类风湿性脊柱炎
7628,妊娠呕吐
7629,新生儿重复回肠
7630,运用不能症
7631,分叶状毛细血管瘤
7632,妊娠合并库欣综合征
7633,诺卡氏菌性巩膜炎
7634,先天性内斜视
7635,外阴纤维上皮间质性息肉
7636,小儿尿崩
7637,绿风内障
7638,Langerhans细胞组织细胞增生症
7639,眶上缘骨折
7640,房室交接性早搏
7641,老年人夏-德综合征
7642,小儿卡恩斯-塞尔综合征
7643,脑内结核肉芽肿
7644,μ重链病
7645,等阴囊毒
7646,亨特氏综合征
7647,脊髓圆锥牵拉症
7648,重舌风
7649,男性细胞瘤
7650,老年结肠息肉
7651,局部脂肪萎缩
7652,海绵状血管畸形
7653,黑素纤维瘤
7654,原发性获得性无丙种球蛋白血症
7655,小儿出血性血小板增多症
7656,综合征
7657,腊特克瘤
7658,胆脂瘤
7659,坐骨直肠间隙脓肿
7660,不张性中耳炎
